"Sir Chans Espresso is of Rs. 189, Espresso is of Rs. 189","Sir Chans Espresso is of Rs. 189, Espresso is of Rs. 189",
"Its our one of best, you can enjoy it at just Rs. 189","Its our one of best, you can enjoy it at just Rs. 189",
"Its our one of best, you can enjoy it at just Rs. 189","Its our one of best, you can enjoy it at just Rs. 189",
"Its our one of best, you can enjoy it at just Rs. 189","Its our one of best, you can enjoy it at just Rs. 189",
"Its our one of best, you can enjoy it at just Rs. 180","Its our one of best, you can enjoy it at just Rs. 180",
"Its our one of best, you can enjoy it at just Rs. 180","Its our one of best, you can enjoy it at just Rs. 180",
"Its our one of best, you can enjoy it at just Rs. 180","Its our one of best, you can enjoy it at just Rs. 180",
"Its our one of best, you can enjoy it at just Rs. 180","Its our one of best, you can enjoy it at just Rs. 180",
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
To book a table you can click on last icon on your left side,To book a table you can click on last icon on your left side,
answer,answer,
Hello! How may I help you.,Hello! How may I help you.,
"Yes sir  Simple Coffee ,Cappuchino, Americano, Au Laite ,Au Laite Cappucchino ,Chans Espresso ,Con Panna, Black Coffee, Espresso, Frappe ,French Coffee ,Iced Coffee Late ,Irish Coffee, Latte Macchiato and  Wainans Choco Coffee.What would u like to have?","Yes sir  Simple Coffee ,Cappuchino, Americano, Au Laite ,Au Laite Cappucchino ,Chans Espresso ,Con Panna, Black Coffee, Espresso, Frappe ,French Coffee ,Iced Coffee Late ,Irish Coffee, Latte Macchiato and  Wainans Choco Coffee.What would u like to have?",
Sir thanks for your order. You have ordered 1 espresso and 5 americano.Please wait for sometime.,Sir thanks for your order. You have ordered 1 espresso and 5 americano.Please wait for sometime.,
"We have coffe,pastries,puff pastries and milkshakes.What would you like to have?","We have coffe,pastries,puff pastries and milkshakes.What would you like to have?",
"We have coffe,pastries,puff pastries and milkshakes.What would you like to have?","We have coffe,pastries,puff pastries and milkshakes.What would you like to have?",
Yes we have your choice in our cafe.,Yes we have your choice in our cafe.,
Yes we have your choice in our cafe.,Yes we have your choice in our cafe.,
Yes we have your choice in our cafe.,Yes we have your choice in our cafe.,
"  Prdon please, what you want ?","  Prdon please, what you want ?",
  Hello! How may I help you.,  Hello! How may I help you.,
"  Prdon please, what you want ?","  Prdon please, what you want ?",
"  Prdon please, what you want ?","  Prdon please, what you want ?",
"  Prdon please, what you want ?","  Prdon please, what you want ?",
"  Prdon please, what you want ?","  Prdon please, what you want ?",
"  Prdon please, what you want ?","  Prdon please, what you want ?",
"  Prdon please, what you want ?","  Prdon please, what you want ?",
"  Prdon please, what you want ?","  Prdon please, what you want ?",
"  Prdon please, what you want ?","  Prdon please, what you want ?",
"Yes sir  Simple Coffee ,Cappuchino, Americano, Au Laite ,Au Laite Cappucchino ,Chans Espresso ,Con Panna, Black Coffee, Espresso, Frappe ,French Coffee ,Iced Coffee Late ,Irish Coffee, Latte Macchiato and  Wainans Choco Coffee.What would u like to have?","Yes sir  Simple Coffee ,Cappuchino, Americano, Au Laite ,Au Laite Cappucchino ,Chans Espresso ,Con Panna, Black Coffee, Espresso, Frappe ,French Coffee ,Iced Coffee Late ,Irish Coffee, Latte Macchiato and  Wainans Choco Coffee.What would u like to have?",
  Yes we have your choice in our cafe.,  Yes we have your choice in our cafe.,
"Yes sir  Simple Coffee ,Cappuchino, Americano, Au Laite ,Au Laite Cappucchino ,Chans Espresso ,Con Panna, Black Coffee, Espresso, Frappe ,French Coffee ,Iced Coffee Late ,Irish Coffee, Latte Macchiato and  Wainans Choco Coffee.What would u like to have?","Yes sir  Simple Coffee ,Cappuchino, Americano, Au Laite ,Au Laite Cappucchino ,Chans Espresso ,Con Panna, Black Coffee, Espresso, Frappe ,French Coffee ,Iced Coffee Late ,Irish Coffee, Latte Macchiato and  Wainans Choco Coffee.What would u like to have?",
"  Prdon please, what you want ?","  Prdon please, what you want ?",
Hello! How may I help you.,Hello! How may I help you.,
"Yes sir  Simple Coffee ,Cappuchino, Americano, Au Laite ,Au Laite Cappucchino ,Chans Espresso ,Con Panna, Black Coffee, Espresso, Frappe ,French Coffee ,Iced Coffee Late ,Irish Coffee, Latte Macchiato and  Wainans Choco Coffee.What would u like to have?.What would u like to have?","Yes sir  Simple Coffee ,Cappuchino, Americano, Au Laite ,Au Laite Cappucchino ,Chans Espresso ,Con Panna, Black Coffee, Espresso, Frappe ,French Coffee ,Iced Coffee Late ,Irish Coffee, Latte Macchiato and  Wainans Choco Coffee.What would u like to have?.What would u like to have?",
Sir thanks for your order. You have ordered 1 espresso and 2 americano.Please wait for sometime.,Sir thanks for your order. You have ordered 1 espresso and 2 americano.Please wait for sometime.,
Sir thanks for your order. You have ordered 1 espresso and 5 americano.Please wait for sometime.,Sir thanks for your order. You have ordered 1 espresso and 5 americano.Please wait for sometime.,
,,
,,
,,
,,
"Pardon please, what you want ?","Pardon please, what you want ?",
Hello! How may I help you.,Hello! How may I help you.,
" Pardon please, what you want ?"," Pardon please, what you want ?",
" Pardon please, what you want ?"," Pardon please, what you want ?",
"Pardon please, what you want ?","Pardon please, what you want ?",
"Pardon please, what you want ?","Pardon please, what you want ?",
"Pardon please, what you want ?","Pardon please, what you want ?",
"Pardon please, what you want ?","Pardon please, what you want ?",
"Pardon please, what you want ?","Pardon please, what you want ?",
" Pardon please, what you want ?"," Pardon please, what you want ?",
"Pardon please, what you want ?","Pardon please, what you want ?",
"Pardon please, what you want ?","Pardon please, what you want ?",
"Pardon please, what you want ?","Pardon please, what you want ?",
"Pardon please, what you want ?","Pardon please, what you want ?",
"Pardon please, what you want ?","Pardon please, what you want ?",
"Yes sir  Simple Coffee ,Cappuchino, Americano, Au Laite ,Au Laite Cappucchino ,Chans Espresso ,Con Panna, Black Coffee, Espresso, Frappe ,French Coffee ,Iced Coffee Late ,Irish Coffee, Latte Macchiato and  Wainans Choco Coffee.What would u like to have?","Yes sir  Simple Coffee ,Cappuchino, Americano, Au Laite ,Au Laite Cappucchino ,Chans Espresso ,Con Panna, Black Coffee, Espresso, Frappe ,French Coffee ,Iced Coffee Late ,Irish Coffee, Latte Macchiato and  Wainans Choco Coffee.What would u like to have?",
Hello! How may I help you.,Hello! How may I help you.,
"Yes Sir Chocolate and Vanila Combo,Avocado Shake,Apple pomegranate juice,Drumstick Milkshake,Pumpkin Shake,Malted Chocolate,Oreo Shake,Pista Shake,Mix Fruit Smothie,Tiramisu Milkshake,Banana Cream treat,Cotton candy shake,Cranberry Orange,Mint White Chocolate,Cheery Vanila,Peanut Vanila,Salted Caramel Pretzel and Smores","Yes Sir Chocolate and Vanila Combo,Avocado Shake,Apple pomegranate juice,Drumstick Milkshake,Pumpkin Shake,Malted Chocolate,Oreo Shake,Pista Shake,Mix Fruit Smothie,Tiramisu Milkshake,Banana Cream treat,Cotton candy shake,Cranberry Orange,Mint White Chocolate,Cheery Vanila,Peanut Vanila,Salted Caramel Pretzel and Smores",
Sir thanks for your order. You have ordered 1 espresso and 2 americano.Please wait for sometime.,Sir thanks for your order. You have ordered 1 espresso and 2 americano.Please wait for sometime.,
,,
Sir thanks for your order. You have ordered 1 espresso and 5 americano.Please wait for sometime.,Sir thanks for your order. You have ordered 1 espresso and 5 americano.Please wait for sometime.,
"We have coffe,pastries,puff pastries and milkshakes.What would you like to have?","We have coffe,pastries,puff pastries and milkshakes.What would you like to have?",
"We have coffe,pastries,puff pastries and milkshakes.What would you like to have?","We have coffe,pastries,puff pastries and milkshakes.What would you like to have?",
Yes we have your choice in our cafe.,Yes we have your choice in our cafe.,
Yes we have your choice in our cafe.,Yes we have your choice in our cafe.,
Yes we have your choice in our cafe.,Yes we have your choice in our cafe.,
"  Prdon please, what you want ?","  Prdon please, what you want ?",
  Hello! How may I help you.,  Hello! How may I help you.,
"  Prdon please, what you want ?","  Prdon please, what you want ?",
"  Prdon please, what you want ?","  Prdon please, what you want ?",
"  Prdon please, what you want ?","  Prdon please, what you want ?",
"  Prdon please, what you want ?","  Prdon please, what you want ?",
"  Prdon please, what you want ?","  Prdon please, what you want ?",
"  Prdon please, what you want ?","  Prdon please, what you want ?",
"  Prdon please, what you want ?","  Prdon please, what you want ?",
"  Prdon please, what you want ?","  Prdon please, what you want ?",
"Yes Sir Chocolate and Vanila Combo,Avocado Shake,Apple pomegranate juice,Drumstick Milkshake,Pumpkin Shake,Malted Chocolate,Oreo Shake,Pista Shake,Mix Fruit Smothie,Tiramisu Milkshake,Banana Cream treat,Cotton candy shake,Cranberry Orange,Mint White Chocolate,Cheery Vanila,Peanut Vanila,Salted Caramel Pretzel and Smores.What would you like to have?","Yes Sir Chocolate and Vanila Combo,Avocado Shake,Apple pomegranate juice,Drumstick Milkshake,Pumpkin Shake,Malted Chocolate,Oreo Shake,Pista Shake,Mix Fruit Smothie,Tiramisu Milkshake,Banana Cream treat,Cotton candy shake,Cranberry Orange,Mint White Chocolate,Cheery Vanila,Peanut Vanila,Salted Caramel Pretzel and Smores.What would you like to have?",
  Yes we have your choice in our cafe.,  Yes we have your choice in our cafe.,
"Yes Sir Chocolate and Vanila Combo,Avocado Shake,Apple pomegranate juice,Drumstick Milkshake,Pumpkin Shake,Malted Chocolate,Oreo Shake,Pista Shake,Mix Fruit Smothie,Tiramisu Milkshake,Banana Cream treat,Cotton candy shake,Cranberry Orange,Mint White Chocolate,Cheery Vanila,Peanut Vanila,Salted Caramel Pretzel and Smores.What would you like to have?","Yes Sir Chocolate and Vanila Combo,Avocado Shake,Apple pomegranate juice,Drumstick Milkshake,Pumpkin Shake,Malted Chocolate,Oreo Shake,Pista Shake,Mix Fruit Smothie,Tiramisu Milkshake,Banana Cream treat,Cotton candy shake,Cranberry Orange,Mint White Chocolate,Cheery Vanila,Peanut Vanila,Salted Caramel Pretzel and Smores.What would you like to have?",
"  Prdon please, what you want ?","  Prdon please, what you want ?",
Hello! How may I help you.,Hello! How may I help you.,
"Yes Sir Chocolate and Vanila Combo,Avocado Shake,Apple pomegranate juice,Drumstick Milkshake,Pumpkin Shake,Malted Chocolate,Oreo Shake,Pista Shake,Mix Fruit Smothie,Tiramisu Milkshake,Banana Cream treat,Cotton candy shake,Cranberry Orange,Mint White Chocolate,Cheery Vanila,Peanut Vanila,Salted Caramel Pretzel and Smores.What would you like to have?","Yes Sir Chocolate and Vanila Combo,Avocado Shake,Apple pomegranate juice,Drumstick Milkshake,Pumpkin Shake,Malted Chocolate,Oreo Shake,Pista Shake,Mix Fruit Smothie,Tiramisu Milkshake,Banana Cream treat,Cotton candy shake,Cranberry Orange,Mint White Chocolate,Cheery Vanila,Peanut Vanila,Salted Caramel Pretzel and Smores.What would you like to have?",
Sir thanks for your order. You have ordered 1 Avocado Shake   and 2 Salted Caramel Pretzel .Please wait for sometime.,Sir thanks for your order. You have ordered 1 Avocado Shake   and 2 Salted Caramel Pretzel .Please wait for sometime.,
Sir thanks for your order. You have ordered 1 Chocolate and Vanila Combo and 5 americano.Please wait for sometime.,Sir thanks for your order. You have ordered 1 Chocolate and Vanila Combo and 5 americano.Please wait for sometime.,
,,
,,
,,
,,
"Pardon please, what you want ?","Pardon please, what you want ?",
Hello! How may I help you.,Hello! How may I help you.,
" Pardon please, what you want ?"," Pardon please, what you want ?",
" Pardon please, what you want ?"," Pardon please, what you want ?",
"Pardon please, what you want ?","Pardon please, what you want ?",
"Pardon please, what you want ?","Pardon please, what you want ?",
"Pardon please, what you want ?","Pardon please, what you want ?",
"Pardon please, what you want ?","Pardon please, what you want ?",
"Pardon please, what you want ?","Pardon please, what you want ?",
" Pardon please, what you want ?"," Pardon please, what you want ?",
"Pardon please, what you want ?","Pardon please, what you want ?",
"Pardon please, what you want ?","Pardon please, what you want ?",
"Pardon please, what you want ?","Pardon please, what you want ?",
"Pardon please, what you want ?","Pardon please, what you want ?",
"Pardon please, what you want ?","Pardon please, what you want ?",
"Yes Sir Chocolate and Vanila Combo,Avocado Shake,Apple pomegranate juice,Drumstick Milkshake,Pumpkin Shake,Malted Chocolate,Oreo Shake,Pista Shake,Mix Fruit Smothie,Tiramisu Milkshake,Banana Cream treat,Cotton candy shake,Cranberry Orange,Mint White Chocolate,Cheery Vanila,Peanut Vanila,Salted Caramel Pretzel and Smores.What would you like to have?","Yes Sir Chocolate and Vanila Combo,Avocado Shake,Apple pomegranate juice,Drumstick Milkshake,Pumpkin Shake,Malted Chocolate,Oreo Shake,Pista Shake,Mix Fruit Smothie,Tiramisu Milkshake,Banana Cream treat,Cotton candy shake,Cranberry Orange,Mint White Chocolate,Cheery Vanila,Peanut Vanila,Salted Caramel Pretzel and Smores.What would you like to have?",
Sure! 2 red velvet are on way. Please wait for sometime.,Sure! 2 red velvet are on way. Please wait for sometime.,
Would you like indian filter coffee.,Would you like indian filter coffee.,
Hello! How may I help you.,Hello! How may I help you.,
Sure! 2 red velvet are on way. Please wait for sometime.,Sure! 2 red velvet are on way. Please wait for sometime.,
Would you like indian filter coffee.,Would you like indian filter coffee.,
Hello! How may I help you.,Hello! How may I help you.,
"Red Velvet,Strawberry Traimisu,Black Forest,Black Tie Mose,Honey Slice,Walnut Pastry,Mango cream Bluree,Maxres Special,Pineapple Shot cake,Strawberry Basque,Vanila Layer,Fruit & Cheese cerame,Mix Cupcake,Macrons,Waffel Ice-cream,Waffel Choco .What would u like to have?","Red Velvet,Strawberry Traimisu,Black Forest,Black Tie Mose,Honey Slice,Walnut Pastry,Mango cream Bluree,Maxres Special,Pineapple Shot cake,Strawberry Basque,Vanila Layer,Fruit & Cheese cerame,Mix Cupcake,Macrons,Waffel Ice-cream,Waffel Choco .What would u like to have?",
Sir thanks for your order. You have ordered  Mix Cupcake and 2 Strawberry Traimisu.Please wait for sometime.,Sir thanks for your order. You have ordered  Mix Cupcake and 2 Strawberry Traimisu.Please wait for sometime.,
"
Yes sir Red Velvet,Strawberry Traimisu,Black Forest,Black Tie Mose,Honey Slice,Walnut Pastry,Mango cream Bluree,Maxres Special,Pineapple Shot cake,Strawberry Basque,Vanila Layer,Fruit & Cheese cerame,Mix Cupcake,Macrons,Waffel Ice-cream,Waffel Choco .What would u like to have?","
Yes sir Red Velvet,Strawberry Traimisu,Black Forest,Black Tie Mose,Honey Slice,Walnut Pastry,Mango cream Bluree,Maxres Special,Pineapple Shot cake,Strawberry Basque,Vanila Layer,Fruit & Cheese cerame,Mix Cupcake,Macrons,Waffel Ice-cream,Waffel Choco .What would u like to have?",
"No sir, but why.","No sir, but why.",
Yes sir,Yes sir,
"
Yes sir Red Velvet,Strawberry Traimisu,Black Forest,Black Tie Mose,Honey Slice,Walnut Pastry,Mango cream Bluree,Maxres Special,Pineapple Shot cake,Strawberry Basque,Vanila Layer,Fruit & Cheese cerame,Mix Cupcake,Macrons,Waffel Ice-cream,Waffel Choco .What would u like to have?","
Yes sir Red Velvet,Strawberry Traimisu,Black Forest,Black Tie Mose,Honey Slice,Walnut Pastry,Mango cream Bluree,Maxres Special,Pineapple Shot cake,Strawberry Basque,Vanila Layer,Fruit & Cheese cerame,Mix Cupcake,Macrons,Waffel Ice-cream,Waffel Choco .What would u like to have?",
Yes we have your choice in our cafe.,Yes we have your choice in our cafe.,
Yes we have your choice in our cafe.,Yes we have your choice in our cafe.,
"  Pardon please, what you want ?","  Pardon please, what you want ?",
  Hello! How may I help you.,  Hello! How may I help you.,
"  Pardon please, what you want ?","  Pardon please, what you want ?",
"  Pardon please, what you want ?","  Pardon please, what you want ?",
"  Pardon please, what you want ?","  Pardon please, what you want ?",
"  Pardon please, what you want ?","  Pardon please, what you want ?",
"  Pardon please, what you want ?","  Pardon please, what you want ?",
"  Pardon please, what you want ?","  Pardon please, what you want ?",
"  Pardon please, what you want ?","  Pardon please, what you want ?",
"  Pardon please, what you want ?","  Pardon please, what you want ?",
"Pardon please, what you want ?","Pardon please, what you want ?",
"Yes sir Red Velvet,Strawberry Traimisu,Black Forest,Black Tie Mose,Honey Slice,Walnut Pastry,Mango cream Bluree,Maxres Special,Pineapple Shot cake,Strawberry Basque,Vanila Layer,Fruit & Cheese cerame,Mix Cupcake,Macrons,Waffel Ice-cream,Waffel Choco .What would u like to have?","Yes sir Red Velvet,Strawberry Traimisu,Black Forest,Black Tie Mose,Honey Slice,Walnut Pastry,Mango cream Bluree,Maxres Special,Pineapple Shot cake,Strawberry Basque,Vanila Layer,Fruit & Cheese cerame,Mix Cupcake,Macrons,Waffel Ice-cream,Waffel Choco .What would u like to have?",
Hello! How may I help you.,Hello! How may I help you.,
"Yes sir Red Velvet,Strawberry Traimisu,Black Forest,Black Tie Mose,Honey Slice,Walnut Pastry,Mango cream Bluree,Maxres Special,Pineapple Shot cake,Strawberry Basque,Vanila Layer,Fruit & Cheese cerame,Mix Cupcake,Macrons,Waffel Ice-cream,Waffel Choco .What would u like to have?","Yes sir Red Velvet,Strawberry Traimisu,Black Forest,Black Tie Mose,Honey Slice,Walnut Pastry,Mango cream Bluree,Maxres Special,Pineapple Shot cake,Strawberry Basque,Vanila Layer,Fruit & Cheese cerame,Mix Cupcake,Macrons,Waffel Ice-cream,Waffel Choco .What would u like to have?",
Sir thanks for your order. You have ordered  Mix Cupcake and 2 Strawberry Traimisu.Please wait for sometime.,Sir thanks for your order. You have ordered  Mix Cupcake and 2 Strawberry Traimisu.Please wait for sometime.,
,,
Sir thanks for your order. You have ordered  Mix Cupcake and 2 Strawberry Traimisu.Please wait for sometime.,Sir thanks for your order. You have ordered  Mix Cupcake and 2 Strawberry Traimisu.Please wait for sometime.,
"We have coffe,pastries,puff pastries and milkshakes.What would you like to have?","We have coffe,pastries,puff pastries and milkshakes.What would you like to have?",
"We have coffe,pastries,puff pastries and milkshakes.What would you like to have?","We have coffe,pastries,puff pastries and milkshakes.What would you like to have?",
Yes we have your choice in our cafe.,Yes we have your choice in our cafe.,
"Yes sir, we have Red Velvet,Strawberry Traimisu,Black Forest,Black Tie Mose,Honey Slice,Walnut Pastry,Mango cream Bluree,Maxres Special,Pineapple Shot cake,Strawberry Basque,Vanila Layer,Fruit & Cheese cerame,Mix Cupcake,Macrons,Waffel Ice-cream,Waffel Choco .What would u like to have?","Yes sir, we have Red Velvet,Strawberry Traimisu,Black Forest,Black Tie Mose,Honey Slice,Walnut Pastry,Mango cream Bluree,Maxres Special,Pineapple Shot cake,Strawberry Basque,Vanila Layer,Fruit & Cheese cerame,Mix Cupcake,Macrons,Waffel Ice-cream,Waffel Choco .What would u like to have?",
  Yes we have your choice in our cafe.,  Yes we have your choice in our cafe.,
"Yes sir, we have Red Velvet,Strawberry Traimisu,Black Forest,Black Tie Mose,Honey Slice,Walnut Pastry,Mango cream Bluree,Maxres Special,Pineapple Shot cake,Strawberry Basque,Vanila Layer,Fruit & Cheese cerame,Mix Cupcake,Macrons,Waffel Ice-cream,Waffel Choco .What would u like to have?","Yes sir, we have Red Velvet,Strawberry Traimisu,Black Forest,Black Tie Mose,Honey Slice,Walnut Pastry,Mango cream Bluree,Maxres Special,Pineapple Shot cake,Strawberry Basque,Vanila Layer,Fruit & Cheese cerame,Mix Cupcake,Macrons,Waffel Ice-cream,Waffel Choco .What would u like to have?",
"  Pardon please, what you want ?","  Pardon please, what you want ?",
Yes we have your choice in our cafe.,Yes we have your choice in our cafe.,
Yes we have your choice in our cafe.,Yes we have your choice in our cafe.,
Yes we have your choice in our cafe.,Yes we have your choice in our cafe.,
Hope you like to have waffle ice-cream.,Hope you like to have waffle ice-cream.,
"No sir, but why.","No sir, but why.",
"Pardon, may i suggest you a red velvet.","Pardon, may i suggest you a red velvet.",
,,
Sure! 2 caffe latte are on way. Please wait for sometime.,Sure! 2 caffe latte are on way. Please wait for sometime.,
Hope you like to red velvet.,Hope you like to red velvet.,
"Pardon, may i suggest you a waffel choco.","Pardon, may i suggest you a waffel choco.",
Hello! How may I help you.,Hello! How may I help you.,
"Yes sir Red Velvet,Strawberry Traimisu,Black Forest,Black Tie Mose,Honey Slice,Walnut Pastry,Mango cream Bluree,Maxres Special,Pineapple Shot cake,Strawberry Basque,Vanila Layer,Fruit & Cheese cerame,Mix Cupcake,Macrons,Waffel Ice-cream,Waffel Choco .What would u like to have?","Yes sir Red Velvet,Strawberry Traimisu,Black Forest,Black Tie Mose,Honey Slice,Walnut Pastry,Mango cream Bluree,Maxres Special,Pineapple Shot cake,Strawberry Basque,Vanila Layer,Fruit & Cheese cerame,Mix Cupcake,Macrons,Waffel Ice-cream,Waffel Choco .What would u like to have?",
What would you like to have?,What would you like to have?,
Sir thanks for your order. You have ordered 1 Red Velvet and 2 Strawberry Traimisu.Please wait for sometime.,Sir thanks for your order. You have ordered 1 Red Velvet and 2 Strawberry Traimisu.Please wait for sometime.,
Sir thanks for your order. You have ordered 1 Red Velvet and 2 Strawberry Traimisu.Please wait for sometime.,Sir thanks for your order. You have ordered 1 Red Velvet and 2 Strawberry Traimisu.Please wait for sometime.,
"We have coffe,pastries,puff pastries and milkshakes.What would you like to have?","We have coffe,pastries,puff pastries and milkshakes.What would you like to have?",
"We have coffe,pastries,puff pastries and milkshakes.What would you like to have?","We have coffe,pastries,puff pastries and milkshakes.What would you like to have?",
,,
,,
,,
"  Pardon please, what you want ?","  Pardon please, what you want ?",
  Hello! How may I help you.,  Hello! How may I help you.,
"  Pardon please, what you want ?","  Pardon please, what you want ?",
"  Pardon please, what you want ?","  Pardon please, what you want ?",
"  Pardon please, what you want ?","  Pardon please, what you want ?",
"  Pardon please, what you want ?","  Pardon please, what you want ?",
"  Pardon please, what you want ?","  Pardon please, what you want ?",
"  Pardon please, what you want ?","  Pardon please, what you want ?",
"  Pardon please, what you want ?","  Pardon please, what you want ?",
"  Pardon please, what you want ?","  Pardon please, what you want ?",
"Pardon please, what you want ?","Pardon please, what you want ?",
Hello! How may I help you.,Hello! How may I help you.,
" Pardon please, what you want ?"," Pardon please, what you want ?",
" Pardon please, what you want ?"," Pardon please, what you want ?",
Hello! How may I help you.,Hello! How may I help you.,
"Yes sir, we have Red Velvet,Strawberry Traimisu,Black Forest,Black Tie Mose,Honey Slice,Walnut Pastry,Mango cream Bluree,Maxres Special,Pineapple Shot cake,Strawberry Basque,Vanila Layer,Fruit & Cheese cerame,Mix Cupcake,Macrons,Waffel Ice-cream,Waffel Choco .What would u like to have?","Yes sir, we have Red Velvet,Strawberry Traimisu,Black Forest,Black Tie Mose,Honey Slice,Walnut Pastry,Mango cream Bluree,Maxres Special,Pineapple Shot cake,Strawberry Basque,Vanila Layer,Fruit & Cheese cerame,Mix Cupcake,Macrons,Waffel Ice-cream,Waffel Choco .What would u like to have?",
"
Sir thanks for your order. You have ordered  Mix Cupcake and 2 Strawberry Traimisu.Please wait for sometime.","
Sir thanks for your order. You have ordered  Mix Cupcake and 2 Strawberry Traimisu.Please wait for sometime.",
"
Sir thanks for your order. You have ordered  Mix Cupcake and 2 Strawberry Traimisu.Please wait for sometime.","
Sir thanks for your order. You have ordered  Mix Cupcake and 2 Strawberry Traimisu.Please wait for sometime.",
"Pardon please, what you want ?","Pardon please, what you want ?",
"Pardon please, what you want ?","Pardon please, what you want ?",
"Pardon please, what you want ?","Pardon please, what you want ?",
"Pardon please, what you want ?","Pardon please, what you want ?",
"Pardon please, what you want ?","Pardon please, what you want ?",
"Pardon please, what you want ?","Pardon please, what you want ?",
" Pardon please, what you want ?"," Pardon please, what you want ?",
"Pardon please, what you want ?","Pardon please, what you want ?",
"Pardon please, what you want ?","Pardon please, what you want ?",
"Pardon please, what you want ?","Pardon please, what you want ?",
"Yes sir  we have Tanuki,Tomato Cheese,Blueberry Puff,Char Sui,Cinnimon Orange rolls,Easy Spinach,French Pastery,Beef Wellington,Keto Puff,Nutella Puff,Asparagus Puff,Egg Puff,Rough Puff,Simple Cherry Puff,Tart Social,Blaeter  tertei Puff.What would u like to have?","Yes sir  we have Tanuki,Tomato Cheese,Blueberry Puff,Char Sui,Cinnimon Orange rolls,Easy Spinach,French Pastery,Beef Wellington,Keto Puff,Nutella Puff,Asparagus Puff,Egg Puff,Rough Puff,Simple Cherry Puff,Tart Social,Blaeter  tertei Puff.What would u like to have?",
Sir thanks for your order. You have ordered Blueberry Puff and 2  French Pastery.Please wait for sometime.,Sir thanks for your order. You have ordered Blueberry Puff and 2  French Pastery.Please wait for sometime.,
Sir thanks for your order. You have ordered 1  Cinnimon Orange rolls and 5 Simple Cherry Puff.please wait for sometime.,Sir thanks for your order. You have ordered 1  Cinnimon Orange rolls and 5 Simple Cherry Puff.please wait for sometime.,
Sir thanks for your order. You have ordered one  Nutella Puff  and 3 Egg Puff.Please wait for sometime.,Sir thanks for your order. You have ordered one  Nutella Puff  and 3 Egg Puff.Please wait for sometime.,
,,
,,
Yes we have your choice in our cafe.,Yes we have your choice in our cafe.,
Yes we have your choice in our cafe.,Yes we have your choice in our cafe.,
Yes we have your choice in our cafe.,Yes we have your choice in our cafe.,
"  Prdon please, what you want ?","  Prdon please, what you want ?",
  Hello! How may I help you.,  Hello! How may I help you.,
"  Prdon please, what you want ?","  Prdon please, what you want ?",
"  Prdon please, what you want ?","  Prdon please, what you want ?",
"  Prdon please, what you want ?","  Prdon please, what you want ?",
"  Prdon please, what you want ?","  Prdon please, what you want ?",
"  Prdon please, what you want ?","  Prdon please, what you want ?",
"  Prdon please, what you want ?","  Prdon please, what you want ?",
"  Prdon please, what you want ?","  Prdon please, what you want ?",
"  Prdon please, what you want ?","  Prdon please, what you want ?",
"Yes sir  we have Tanuki,Tomato Cheese,Blueberry Puff,Char Sui,Cinnimon Orange rolls,Easy Spinach,French Pastery,Beef Wellington,Keto Puff,Nutella Puff,Asparagus Puff,Egg Puff,Rough Puff,Simple Cherry Puff,Tart Social,Blaeter  tertei Puff.What would u like to have?","Yes sir  we have Tanuki,Tomato Cheese,Blueberry Puff,Char Sui,Cinnimon Orange rolls,Easy Spinach,French Pastery,Beef Wellington,Keto Puff,Nutella Puff,Asparagus Puff,Egg Puff,Rough Puff,Simple Cherry Puff,Tart Social,Blaeter  tertei Puff.What would u like to have?",
  Yes we have your choice in our cafe.,  Yes we have your choice in our cafe.,
"Yes sir  we have Tanuki,Tomato Cheese,Blueberry Puff,Char Sui,Cinnimon Orange rolls,Easy Spinach,French Pastery,Beef Wellington,Keto Puff,Nutella Puff,Asparagus Puff,Egg Puff,Rough Puff,Simple Cherry Puff,Tart Social,Blaeter  tertei Puff.What would u like to have?","Yes sir  we have Tanuki,Tomato Cheese,Blueberry Puff,Char Sui,Cinnimon Orange rolls,Easy Spinach,French Pastery,Beef Wellington,Keto Puff,Nutella Puff,Asparagus Puff,Egg Puff,Rough Puff,Simple Cherry Puff,Tart Social,Blaeter  tertei Puff.What would u like to have?",
"  Prdon please, what you want ?","  Prdon please, what you want ?",
Hello! How may I help you.,Hello! How may I help you.,
"Yes sir  we have Tanuki,Tomato Cheese,Blueberry Puff,Char Sui,Cinnimon Orange rolls,Easy Spinach,French Pastery,Beef Wellington,Keto Puff,Nutella Puff,Asparagus Puff,Egg Puff,Rough Puff,Simple Cherry Puff,Tart Social,Blaeter  tertei Puff.What would u like to have?","Yes sir  we have Tanuki,Tomato Cheese,Blueberry Puff,Char Sui,Cinnimon Orange rolls,Easy Spinach,French Pastery,Beef Wellington,Keto Puff,Nutella Puff,Asparagus Puff,Egg Puff,Rough Puff,Simple Cherry Puff,Tart Social,Blaeter  tertei Puff.What would u like to have?",
Sir thanks for your order. You have ordered 1 Keto Puff and 2 Blaeter  tertei Puff.Please wait for sometime.,Sir thanks for your order. You have ordered 1 Keto Puff and 2 Blaeter  tertei Puff.Please wait for sometime.,
"Sir thanks for your order. You have ordered 1 Rough Puff,Simple Cherry Puff and 2 Tomato Cheese puff.Please wait for sometime.","Sir thanks for your order. You have ordered 1 Rough Puff,Simple Cherry Puff and 2 Tomato Cheese puff.Please wait for sometime.",
